V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,Class
293.0,1.0,10.0,2,2,0,2,1,0,171.0,147.0,19,1
293.0,2.0,26.0,2,2,0,1,0,0,171.0,31.0,19,1
293.0,4.0,11.0,2,2,0,1,1,1,171.0,219.0,19,1
295.0,1.0,12.0,2,2,0,0,0,0,219.0,31.0,19,1
295.0,4.0,10.0,2,2,0,2,1,0,219.0,147.0,19,1
295.0,8.0,11.0,2,2,0,1,1,1,219.0,219.0,19,1
295.0,9.0,18.0,2,2,0,1,1,0,219.0,338.0,19,1
295.0,13.0,26.0,2,0,0,1,0,0,5.0,31.0,19,1
296.0,6.0,31.0,2,0,0,0,1,1,22.0,6.0,19,1
297.0,11.0,17.0,2,0,0,0,0,0,42.0,27.0,19,1
298.0,6.0,17.0,2,2,0,1,0,0,60.0,228.0,19,1
302.0,0.0,4.0,2,0,0,1,1,0,32.0,492.0,19,1
303.0,0.0,4.0,2,2,0,2,0,0,52.0,15.0,19,1
303.0,2.0,4.0,2,2,0,2,0,0,52.0,2.0,19,1
304.0,5.0,8.0,2,0,0,2,1,0,50.0,5.0,19,1
307.0,2.0,9.0,2,0,0,2,0,0,49.0,12.0,19,1
313.0,3.0,16.0,2,2,0,0,1,1,47.0,6.0,19,1
313.0,5.0,16.0,2,2,0,0,1,1,47.0,6.0,19,1
316.0,10.0,16.0,2,0,0,0,1,1,65.0,6.0,19,1
317.0,1.0,8.0,2,0,0,0,1,0,47.0,2.0,19,1
320.0,1.0,4.0,2,2,0,2,1,0,245.0,47.0,19,1
320.0,0.0,4.0,2,0,0,2,0,0,22.0,48.0,19,1
323.0,0.0,8.0,2,0,0,2,1,0,44.0,5.0,19,1
329.0,10.0,17.0,2,2,0,0,0,0,61.0,27.0,19,1
329.0,2.0,8.0,2,0,0,2,0,0,52.0,1.0,19,1
330.0,26.0,31.0,2,2,0,0,1,1,88.0,6.0,19,1
332.0,3.0,7.0,2,0,0,2,1,1,63.0,61.0,19,1
343.0,14.0,31.0,2,0,0,0,1,1,56.0,6.0,19,1
344.0,2.0,31.0,2,2,0,0,1,1,59.0,6.0,19,1
351.0,2.0,21.0,2,0,0,2,1,1,214.0,38.0,19,1
351.0,3.0,12.0,2,0,0,1,0,0,214.0,290.0,19,1
351.0,5.0,26.0,2,0,0,1,0,0,214.0,31.0,19,1
363.0,0.0,7.0,0,1,0,2,1,1,3.0,61.0,19,1
369.0,23.0,31.0,2,0,0,0,1,1,92.0,6.0,19,1
374.0,3.0,7.0,2,2,0,2,1,0,248.0,47.0,19,1
376.0,4.0,18.0,0,1,0,1,1,0,7.0,338.0,19,1
384.0,4.0,7.0,0,1,0,2,1,1,4.0,61.0,19,1
388.0,8.0,18.0,0,1,0,1,1,0,12.0,338.0,19,1
398.0,0.0,5.0,2,2,0,2,1,0,189.0,10.0,19,1
398.0,10.0,18.0,2,2,0,1,1,0,189.0,338.0,19,1
398.0,1.0,5.0,2,2,0,2,1,0,189.0,10.0,19,1
398.0,3.0,12.0,2,2,0,0,0,0,189.0,31.0,19,1
398.0,6.0,10.0,2,2,0,2,1,0,189.0,147.0,19,1
505.0,0.0,3.0,0,1,0,2,1,1,3.0,8.0,19,1
582.0,0.0,6.0,0,1,0,0,1,1,33.0,95.0,19,1
703.0,4.0,6.0,0,1,0,1,1,0,31.0,106.0,19,1
76.0,4.0,21.0,2,2,0,2,1,1,347.0,38.0,19,1
76.0,4.0,26.0,2,2,0,1,0,0,347.0,31.0,19,1
76.0,5.0,12.0,2,2,0,1,0,0,347.0,290.0,19,1
76.0,14.0,26.0,2,1,0,1,0,0,332.0,31.0,19,1
82.0,2.0,11.0,2,0,0,1,1,1,358.0,219.0,19,1
82.0,2.0,6.0,2,0,0,2,1,1,358.0,1.0,19,1
82.0,8.0,11.0,2,0,0,1,0,0,358.0,15.0,19,1
83.0,12.0,26.0,2,0,0,1,0,0,374.0,31.0,19,1
848.0,0.0,5.0,0,1,0,1,1,0,42.0,177.0,19,1
90.0,0.0,6.0,2,0,0,2,0,0,184.0,16.0,19,1
90.0,1.0,11.0,2,0,0,1,1,1,184.0,219.0,19,1
90.0,1.0,6.0,2,0,0,2,1,1,184.0,1.0,19,1
91.0,6.0,11.0,2,0,0,1,1,1,347.0,219.0,19,1
91.0,6.0,18.0,2,0,0,1,1,0,347.0,338.0,19,1
91.0,6.0,26.0,2,0,0,1,0,0,347.0,31.0,19,1
93.0,10.0,26.0,2,0,0,1,0,0,393.0,31.0,19,1
94.0,0.0,5.0,2,2,0,2,1,0,326.0,10.0,19,1
94.0,2.0,12.0,2,2,0,0,0,0,326.0,31.0,19,1
94.0,8.0,18.0,2,2,0,1,1,0,326.0,338.0,19,1
98.0,0.0,12.0,2,0,0,1,0,0,392.0,290.0,19,1
98.0,1.0,21.0,2,0,0,2,1,0,392.0,147.0,19,1
101.0,5.0,38.0,2,0,0,1,0,0,347.0,16.0,19,1
101.0,10.0,13.0,2,2,0,2,1,1,352.0,44.0,19,1
101.0,1.0,12.0,2,2,0,2,0,0,352.0,7.0,19,1
101.0,33.0,38.0,2,0,0,1,0,0,382.0,16.0,19,1
103.0,3.0,24.0,2,2,0,0,1,0,329.0,26.0,19,1
103.0,6.0,13.0,2,2,0,2,1,1,329.0,44.0,19,1
103.0,8.0,13.0,2,2,0,1,0,0,329.0,12.0,19,1
103.0,24.0,38.0,2,1,0,1,0,0,319.0,16.0,19,1
106.0,5.0,19.0,2,1,0,1,0,0,363.0,16.0,19,1
106.0,7.0,19.0,2,1,0,1,0,0,363.0,16.0,19,1
108.0,15.0,19.0,2,0,0,1,0,0,359.0,16.0,19,1
110.0,34.0,38.0,2,2,0,1,0,0,374.0,16.0,19,1
119.0,12.0,38.0,2,0,0,1,0,0,296.0,16.0,19,1
121.0,31.0,38.0,2,0,0,1,0,0,309.0,16.0,19,1
129.0,14.0,38.0,2,0,0,1,0,0,320.0,16.0,19,1
132.0,3.0,7.0,2,0,0,1,0,0,311.0,16.0,19,1
133.0,0.0,5.0,2,0,0,1,0,0,292.0,16.0,19,1
133.0,11.0,14.0,2,0,0,1,0,0,292.0,32.0,19,1
136.0,7.0,14.0,2,2,0,1,0,0,383.0,32.0,19,1
137.0,1.0,12.0,2,2,0,2,0,0,382.0,36.0,19,1
155.0,3.0,19.0,2,1,0,1,0,0,352.0,16.0,19,1
170.0,5.0,8.0,2,2,0,2,0,0,50.0,10.0,19,1
178.0,0.0,19.0,2,0,0,1,0,0,127.0,16.0,19,1
180.0,3.0,13.0,2,0,0,2,1,1,238.0,44.0,19,1
180.0,4.0,13.0,2,0,0,1,0,0,238.0,12.0,19,1
180.0,4.0,24.0,2,0,0,1,1,1,238.0,297.0,19,1
182.0,6.0,16.0,2,0,0,2,1,0,3.0,157.0,19,1
183.0,1.0,15.0,2,0,0,2,0,0,33.0,49.0,19,1
183.0,7.0,17.0,2,0,0,1,0,0,33.0,229.0,19,1
184.0,7.0,9.0,2,0,0,1,1,0,153.0,31.0,19,1
185.0,9.0,31.0,2,2,0,0,1,0,58.0,33.0,19,1
187.0,1.0,7.0,2,2,0,1,1,1,30.0,292.0,19,1
188.0,0.0,4.0,2,2,0,2,1,0,36.0,50.0,19,1
188.0,7.0,16.0,2,2,0,2,1,0,104.0,50.0,19,1
191.0,19.0,31.0,2,0,0,0,1,0,14.0,33.0,19,1
192.0,14.0,19.0,2,0,0,1,0,0,214.0,16.0,19,1
192.0,14.0,17.0,2,0,0,1,0,0,47.0,229.0,19,1
192.0,7.0,31.0,2,0,0,1,1,0,47.0,299.0,19,1
193.0,19.0,31.0,2,0,0,1,1,0,27.0,299.0,19,1
194.0,0.0,4.0,2,2,0,2,0,0,47.0,6.0,19,1
194.0,0.0,9.0,2,0,0,1,1,0,10.0,31.0,19,1
194.0,10.0,17.0,2,0,0,1,0,0,11.0,229.0,19,1
194.0,1.0,38.0,2,0,0,1,0,0,10.0,16.0,19,1
194.0,3.0,6.0,2,0,0,2,1,1,11.0,68.0,19,1
194.0,4.0,38.0,2,0,0,1,0,0,11.0,16.0,19,1
194.0,6.0,14.0,2,0,0,1,0,0,11.0,32.0,19,1
194.0,6.0,9.0,2,0,0,1,1,0,11.0,31.0,19,1
197.0,3.0,8.0,2,0,0,2,1,0,55.0,6.0,3,1
199.0,6.0,19.0,2,0,0,1,0,0,86.0,16.0,19,1
199.0,2.0,17.0,2,0,0,1,0,0,7.0,229.0,19,1
202.0,12.0,16.0,2,0,0,2,1,0,80.0,157.0,19,1
202.0,3.0,16.0,2,0,0,2,1,0,85.0,50.0,19,1
202.0,1.0,31.0,2,0,0,1,1,0,26.0,299.0,19,1
203.0,3.0,8.0,2,2,0,2,1,1,96.0,40.0,19,1
203.0,0.0,9.0,2,2,0,1,0,0,41.0,320.0,19,1
205.0,22.0,31.0,2,2,0,0,1,0,14.0,33.0,19,1
205.0,15.0,31.0,2,0,0,1,1,0,15.0,299.0,19,1
206.0,8.0,16.0,2,2,0,2,1,0,34.0,157.0,19,1
206.0,18.0,29.0,2,2,0,2,1,1,26.0,27.0,19,1
206.0,6.0,31.0,2,2,0,0,1,0,21.0,33.0,19,1
206.0,5.0,8.0,2,1,0,2,1,0,33.0,6.0,3,1
207.0,23.0,31.0,2,2,0,0,1,0,22.0,33.0,19,1
207.0,4.0,9.0,2,0,0,2,1,0,50.0,57.0,19,1
208.0,11.0,31.0,2,2,0,0,1,0,35.0,33.0,19,1
208.0,3.0,7.0,2,2,0,1,1,1,37.0,292.0,19,1
209.0,17.0,31.0,2,0,0,1,1,0,80.0,299.0,19,1
211.0,1.0,7.0,2,0,0,1,1,0,57.0,299.0,19,1
211.0,2.0,8.0,2,0,0,2,1,0,57.0,6.0,3,1
211.0,0.0,8.0,2,0,0,0,0,0,12.0,28.0,18,1
211.0,2.0,16.0,2,0,0,2,1,0,27.0,157.0,19,1
212.0,0.0,8.0,2,2,0,2,0,0,52.0,10.0,19,1
213.0,7.0,9.0,2,2,0,2,1,0,42.0,57.0,19,1
214.0,5.0,8.0,2,2,0,2,0,0,6.0,49.0,19,1
214.0,0.0,9.0,2,0,0,1,1,0,71.0,299.0,19,1
215.0,13.0,17.0,2,2,0,1,0,0,40.0,229.0,19,1
215.0,0.0,8.0,2,2,0,2,0,0,39.0,49.0,19,1
215.0,17.0,31.0,2,0,0,0,1,0,38.0,33.0,19,1
217.0,4.0,16.0,2,2,0,2,1,0,100.0,157.0,19,1
217.0,8.0,16.0,2,2,0,2,1,0,20.0,50.0,19,1
218.0,2.0,8.0,2,1,0,2,0,0,69.0,10.0,19,1
219.0,10.0,31.0,2,0,0,1,1,0,25.0,299.0,19,1
220.0,20.0,31.0,2,2,0,0,1,0,77.0,33.0,19,1
220.0,2.0,38.0,2,2,0,1,0,0,77.0,16.0,19,1
220.0,2.0,6.0,2,2,0,0,0,0,77.0,4.0,19,1
220.0,12.0,31.0,2,0,0,1,1,0,61.0,299.0,19,1
221.0,4.0,17.0,2,2,0,1,0,0,53.0,229.0,19,1
221.0,0.0,4.0,2,2,0,2,1,0,15.0,50.0,19,1
221.0,16.0,29.0,2,2,0,2,1,1,15.0,27.0,19,1
222.0,10.0,31.0,2,2,0,0,1,0,66.0,33.0,19,1
223.0,21.0,31.0,2,2,0,0,1,0,64.0,33.0,19,1
224.0,1.0,9.0,2,0,0,2,1,0,28.0,57.0,19,1
225.0,8.0,14.0,2,2,0,1,0,0,2.0,32.0,19,1
225.0,3.0,9.0,2,2,0,1,1,0,12.0,299.0,19,1
226.0,1.0,4.0,2,2,0,2,0,0,33.0,333.0,19,1
226.0,3.0,9.0,2,2,0,2,1,0,33.0,57.0,19,1
226.0,7.0,21.0,2,2,0,0,1,1,33.0,96.0,19,1
226.0,1.0,9.0,2,2,0,1,1,0,22.0,299.0,19,1
226.0,26.0,29.0,2,2,0,2,1,1,39.0,27.0,19,1
227.0,5.0,9.0,2,2,0,2,1,0,57.0,57.0,19,1
227.0,25.0,29.0,2,0,0,2,1,1,5.0,27.0,19,1
228.0,29.0,38.0,2,0,0,1,0,0,11.0,16.0,19,1
231.0,4.0,31.0,2,2,0,0,1,0,65.0,33.0,19,1
231.0,3.0,8.0,2,2,0,2,0,0,61.0,10.0,19,1
232.0,6.0,8.0,2,0,0,2,0,0,20.0,10.0,19,1
234.0,3.0,27.0,2,0,0,2,0,0,129.0,27.0,19,1
234.0,1.0,9.0,2,0,0,0,0,0,7.0,41.0,19,1
234.0,21.0,31.0,2,0,0,1,1,0,7.0,299.0,19,1
235.0,4.0,8.0,2,2,0,2,1,0,37.0,6.0,3,1
235.0,6.0,17.0,2,2,0,1,0,0,37.0,229.0,19,1
236.0,6.0,9.0,2,2,0,1,1,0,73.0,299.0,19,1
236.0,2.0,9.0,2,0,0,1,1,0,64.0,299.0,19,1
236.0,3.0,12.0,2,0,0,1,1,0,9.0,516.0,19,1
237.0,15.0,17.0,2,2,0,1,0,0,59.0,229.0,19,1
237.0,28.0,31.0,2,2,0,0,1,0,59.0,33.0,19,1
237.0,5.0,9.0,2,2,0,2,0,0,59.0,63.0,19,1
237.0,1.0,27.0,2,0,0,2,0,0,123.0,27.0,19,1
238.0,0.0,13.0,2,2,0,2,1,1,292.0,44.0,19,1
238.0,1.0,13.0,2,2,0,1,0,0,292.0,12.0,19,1
238.0,1.0,13.0,2,2,0,2,1,1,292.0,66.0,19,1
238.0,1.0,24.0,2,2,0,1,1,1,292.0,297.0,19,1
238.0,1.0,5.0,2,2,0,1,0,0,292.0,368.0,19,1
238.0,2.0,6.0,2,2,0,2,1,1,292.0,22.0,19,1
238.0,18.0,38.0,2,0,0,1,0,0,4.0,16.0,19,1
240.0,9.0,11.0,2,2,0,1,1,1,74.0,480.0,19,1
240.0,4.0,9.0,2,2,0,1,1,0,64.0,299.0,19,1
240.0,0.0,16.0,2,2,0,2,1,0,41.0,157.0,19,1
240.0,2.0,4.0,2,0,0,2,0,0,31.0,333.0,19,1
240.0,6.0,31.0,2,0,0,1,1,0,47.0,299.0,19,1
241.0,20.0,38.0,2,2,0,1,0,0,130.0,16.0,19,1
242.0,9.0,16.0,2,2,0,2,1,0,9.0,157.0,19,1
243.0,10.0,16.0,2,2,0,2,1,0,51.0,157.0,19,1
243.0,1.0,4.0,2,2,0,2,0,0,51.0,6.0,19,1
243.0,0.0,13.0,2,2,0,1,0,0,5.0,12.0,19,1
243.0,0.0,24.0,2,2,0,1,1,1,5.0,297.0,19,1
243.0,0.0,5.0,2,2,0,1,0,0,5.0,368.0,19,1
243.0,1.0,18.0,2,2,0,2,1,1,5.0,377.0,19,1
243.0,2.0,9.0,2,2,0,2,0,0,31.0,63.0,19,1
243.0,6.0,16.0,2,2,0,2,1,0,5.0,50.0,19,1
243.0,8.0,17.0,2,2,0,1,0,0,11.0,229.0,19,1
244.0,3.0,31.0,2,0,0,0,1,0,56.0,33.0,19,1
244.0,8.0,12.0,2,0,0,1,0,0,1.0,16.0,19,1
244.0,25.0,38.0,2,0,0,1,0,0,7.0,16.0,19,1
244.0,4.0,9.0,2,0,0,2,0,0,7.0,63.0,19,1
245.0,12.0,16.0,2,2,0,2,1,0,68.0,50.0,19,1
245.0,1.0,5.0,2,1,0,1,0,0,90.0,16.0,19,1
246.0,32.0,38.0,2,2,0,1,0,0,2.0,16.0,19,1
246.0,3.0,17.0,2,2,0,1,0,0,19.0,229.0,19,1
246.0,7.0,13.0,2,2,0,2,1,1,2.0,44.0,19,1
246.0,9.0,13.0,2,2,0,1,0,0,2.0,12.0,19,1
246.0,22.0,29.0,2,0,0,2,1,1,58.0,27.0,19,1
247.0,2.0,4.0,2,0,0,0,0,0,65.0,28.0,18,1
248.0,13.0,38.0,2,0,0,1,0,0,4.0,16.0,19,1
248.0,5.0,8.0,2,0,0,2,1,1,4.0,40.0,19,1
249.0,10.0,19.0,2,0,0,1,0,0,2.0,16.0,19,1
250.0,18.0,31.0,2,2,0,1,1,0,16.0,299.0,19,1
251.0,8.0,38.0,2,0,0,1,0,0,275.0,16.0,19,1
251.0,9.0,31.0,2,0,0,1,1,0,40.0,299.0,19,1
252.0,2.0,15.0,2,2,0,2,0,0,169.0,49.0,19,1
252.0,22.0,31.0,2,0,0,1,1,0,37.0,299.0,19,1
254.0,9.0,17.0,2,0,0,1,0,0,28.0,229.0,19,1
255.0,9.0,38.0,2,0,0,1,0,0,174.0,16.0,19,1
256.0,0.0,14.0,2,2,0,1,0,0,164.0,32.0,19,1
256.0,20.0,29.0,2,2,0,2,1,1,6.0,27.0,19,1
256.0,24.0,31.0,2,2,0,0,1,0,7.0,33.0,19,1
256.0,4.0,8.0,2,0,0,2,0,0,114.0,49.0,19,1
256.0,5.0,16.0,2,0,0,2,1,0,114.0,157.0,19,1
257.0,5.0,9.0,2,2,0,1,1,0,79.0,299.0,19,1
257.0,1.0,8.0,2,2,0,2,1,1,20.0,40.0,19,1
257.0,9.0,19.0,2,0,0,1,0,0,94.0,16.0,19,1
258.0,1.0,31.0,2,0,0,0,1,0,73.0,33.0,19,1
258.0,0.0,16.0,2,0,0,2,1,0,61.0,50.0,19,1
258.0,19.0,29.0,2,0,0,2,1,1,61.0,27.0,19,1
259.0,3.0,9.0,2,2,0,2,0,0,46.0,63.0,19,1
259.0,2.0,31.0,2,2,0,0,1,0,53.0,33.0,19,1
259.0,9.0,27.0,2,2,0,2,0,0,159.0,27.0,19,1
259.0,0.0,9.0,2,0,0,2,1,0,37.0,57.0,19,1
259.0,18.0,31.0,2,0,0,0,1,0,37.0,33.0,19,1
259.0,12.0,19.0,2,0,0,1,0,0,2.0,16.0,19,1
261.0,11.0,17.0,2,0,0,1,0,0,14.0,229.0,19,1
261.0,17.0,29.0,2,0,0,2,1,1,14.0,27.0,19,1
261.0,5.0,16.0,2,0,0,1,1,0,14.0,299.0,19,1
262.0,0.0,4.0,2,0,0,0,0,0,98.0,28.0,18,1
262.0,4.0,8.0,2,0,0,2,1,1,62.0,40.0,19,1
262.0,2.0,4.0,2,0,0,2,1,0,63.0,50.0,19,1
263.0,0.0,14.0,2,2,0,1,0,0,219.0,32.0,19,1
264.0,7.0,31.0,2,2,0,0,1,0,11.0,33.0,19,1
265.0,2.0,6.0,2,2,0,2,1,1,8.0,68.0,19,1
266.0,6.0,8.0,2,2,0,0,0,0,97.0,28.0,18,1
266.0,4.0,31.0,2,2,0,1,1,0,83.0,299.0,19,1
267.0,8.0,27.0,2,0,0,2,0,0,168.0,27.0,19,1
267.0,0.0,8.0,2,2,0,0,1,1,178.0,33.0,19,1
267.0,2.0,9.0,2,2,0,2,1,0,28.0,57.0,19,1
267.0,5.0,8.0,2,0,0,0,0,0,71.0,28.0,18,1
267.0,2.0,9.0,2,0,0,0,0,0,5.0,41.0,19,1
268.0,1.0,6.0,2,2,0,2,1,1,35.0,68.0,19,1
268.0,1.0,4.0,2,0,0,2,1,0,72.0,50.0,19,1
268.0,0.0,4.0,2,0,0,2,0,0,44.0,11.0,19,1
269.0,1.0,28.0,2,2,0,2,1,1,23.0,87.0,19,1
269.0,1.0,8.0,2,2,0,0,0,0,23.0,28.0,18,1
270.0,2.0,4.0,2,0,0,2,1,0,19.0,50.0,19,1
270.0,4.0,16.0,2,0,0,2,1,0,32.0,50.0,19,1
270.0,16.0,19.0,2,1,0,1,0,0,208.0,16.0,19,1
271.0,12.0,31.0,2,0,0,0,1,0,44.0,33.0,19,1
271.0,2.0,27.0,2,0,0,2,0,0,166.0,27.0,19,1
272.0,11.0,38.0,2,0,0,1,0,0,9.0,16.0,19,1
273.0,11.0,19.0,2,0,0,1,0,0,201.0,16.0,19,1
275.0,0.0,6.0,2,0,0,0,0,0,289.0,4.0,19,1
277.0,13.0,31.0,2,2,0,1,1,0,4.0,299.0,19,1
278.0,14.0,29.0,2,2,0,2,1,1,23.0,27.0,19,1
278.0,1.0,16.0,2,2,0,2,1,0,70.0,50.0,19,1
281.0,1.0,8.0,2,2,0,2,0,0,13.0,10.0,19,1
281.0,1.0,4.0,2,1,0,2,1,0,92.0,50.0,19,1
282.0,17.0,38.0,2,0,0,1,0,0,187.0,16.0,19,1
283.0,13.0,16.0,2,0,0,2,1,0,83.0,157.0,19,1
283.0,25.0,31.0,2,0,0,0,1,0,19.0,33.0,19,1
284.0,8.0,31.0,2,2,0,0,1,0,47.0,33.0,19,1
286.0,15.0,29.0,2,0,0,2,1,1,66.0,27.0,19,1
287.0,8.0,31.0,2,2,0,1,1,0,63.0,299.0,19,1
288.0,3.0,8.0,2,2,0,2,0,0,162.0,49.0,19,1
288.0,23.0,38.0,2,0,0,1,0,0,30.0,16.0,19,1
288.0,11.0,16.0,2,0,0,2,1,0,116.0,157.0,19,1
288.0,12.0,17.0,2,0,0,1,0,0,29.0,229.0,19,1
289.0,2.0,16.0,2,2,0,1,1,0,59.0,299.0,19,1
290.0,6.0,9.0,2,0,0,2,1,0,45.0,57.0,19,1
292.0,16.0,38.0,2,1,0,1,0,0,225.0,16.0,19,1
293.0,15.0,38.0,2,2,0,1,0,0,172.0,16.0,19,1
293.0,1.0,13.0,2,2,0,2,1,1,172.0,44.0,19,1
293.0,2.0,13.0,2,2,0,1,0,0,172.0,12.0,19,1
293.0,2.0,13.0,2,2,0,2,1,1,172.0,66.0,19,1
293.0,2.0,24.0,2,2,0,1,1,1,172.0,297.0,19,1
293.0,2.0,5.0,2,2,0,1,0,0,172.0,368.0,19,1
293.0,1.0,19.0,2,2,0,1,0,0,8.0,16.0,19,1
295.0,5.0,19.0,2,0,0,1,0,0,272.0,16.0,19,1
295.0,19.0,38.0,2,2,0,1,0,0,220.0,16.0,19,1
295.0,4.0,13.0,2,2,0,2,1,1,220.0,44.0,19,1
295.0,6.0,13.0,2,2,0,1,0,0,220.0,12.0,19,1
295.0,0.0,38.0,2,0,0,1,0,0,6.0,16.0,19,1
296.0,2.0,5.0,2,0,0,1,0,0,176.0,32.0,19,1
296.0,3.0,38.0,2,0,0,1,0,0,272.0,16.0,19,1
296.0,14.0,31.0,2,0,0,0,1,0,23.0,33.0,19,1
296.0,2.0,9.0,2,0,0,2,1,1,23.0,27.0,19,1
296.0,7.0,15.0,2,0,0,2,0,0,156.0,27.0,19,1
297.0,28.0,38.0,2,0,0,1,0,0,79.0,16.0,19,1
298.0,11.0,31.0,2,2,0,1,1,0,73.0,299.0,19,1
298.0,16.0,31.0,2,2,0,0,1,0,73.0,33.0,19,1
298.0,0.0,4.0,2,2,0,2,0,0,54.0,333.0,19,1
298.0,13.0,31.0,2,2,0,0,1,0,61.0,33.0,19,1
299.0,21.0,38.0,2,0,0,1,0,0,126.0,16.0,19,1
299.0,4.0,14.0,2,0,0,1,0,0,183.0,32.0,19,1
301.0,1.0,8.0,2,2,0,2,1,0,55.0,6.0,3,1
301.0,6.0,8.0,2,0,0,2,1,0,265.0,48.0,19,1
302.0,16.0,31.0,2,2,0,1,1,0,85.0,299.0,19,1
302.0,7.0,27.0,2,0,0,2,0,0,86.0,27.0,19,1
303.0,1.0,8.0,2,2,0,2,1,1,53.0,23.0,19,1
304.0,0.0,4.0,2,2,0,2,0,0,12.0,35.0,19,1
304.0,2.0,8.0,2,2,0,2,1,1,12.0,40.0,19,1
305.0,0.0,8.0,2,2,0,2,1,1,52.0,23.0,19,1
305.0,23.0,29.0,2,2,0,2,1,1,52.0,27.0,19,1
305.0,0.0,4.0,2,0,0,2,0,0,52.0,6.0,19,1
307.0,30.0,38.0,2,0,0,1,0,0,175.0,16.0,19,1
308.0,14.0,31.0,2,2,0,1,1,0,81.0,299.0,19,1
309.0,7.0,16.0,2,0,0,2,1,0,103.0,157.0,19,1
309.0,7.0,12.0,2,1,0,1,0,0,157.0,16.0,19,1
311.0,20.0,31.0,2,2,0,1,1,0,86.0,299.0,19,1
311.0,1.0,16.0,2,2,0,2,1,0,111.0,157.0,19,1
312.0,0.0,9.0,2,2,0,2,1,0,55.0,29.0,19,1
312.0,4.0,15.0,2,2,0,2,0,0,123.0,49.0,19,1
315.0,22.0,38.0,2,0,0,1,0,0,172.0,16.0,19,1
316.0,0.0,8.0,2,2,0,2,1,1,108.0,40.0,19,1
316.0,1.0,16.0,2,0,0,1,1,0,66.0,299.0,19,1
316.0,21.0,29.0,2,0,0,2,1,1,66.0,27.0,19,1
316.0,3.0,16.0,2,0,0,1,1,0,21.0,299.0,19,1
322.0,0.0,31.0,2,2,0,0,1,0,58.0,33.0,19,1
323.0,2.0,28.0,2,0,0,2,1,1,45.0,87.0,19,1
324.0,0.0,13.0,0,1,0,0,1,1,43.0,96.0,19,1
328.0,6.0,8.0,2,2,0,2,1,1,114.0,40.0,19,1
331.0,35.0,38.0,2,0,0,1,0,0,253.0,16.0,19,1
332.0,1.0,17.0,2,0,0,1,0,0,64.0,229.0,19,1
333.0,27.0,31.0,2,0,0,0,1,0,73.0,33.0,19,1
343.0,5.0,16.0,2,2,0,2,1,0,50.0,50.0,19,1
343.0,26.0,31.0,2,0,0,0,1,0,57.0,33.0,19,1
351.0,1.0,6.0,2,0,0,0,0,0,215.0,4.0,19,1
351.0,2.0,19.0,2,0,0,1,0,0,215.0,16.0,19,1
355.0,0.0,6.0,2,2,0,2,1,1,278.0,22.0,19,1
355.0,4.0,19.0,2,2,0,1,0,0,278.0,16.0,19,1
363.0,0.0,18.0,0,1,0,2,1,1,4.0,377.0,19,1
363.0,0.0,28.0,0,1,0,2,1,1,4.0,87.0,19,1
365.0,4.0,8.0,2,2,0,0,0,0,63.0,28.0,18,1
375.0,4.0,7.0,0,1,0,1,1,1,19.0,292.0,19,1
376.0,5.0,27.0,2,0,0,2,0,0,123.0,27.0,19,1
382.0,0.0,7.0,0,1,0,1,1,1,18.0,292.0,19,1
398.0,2.0,4.0,2,2,0,1,0,0,190.0,16.0,19,1
403.0,0.0,15.0,2,2,0,2,0,0,151.0,49.0,19,1
438.0,3.0,16.0,2,0,0,2,1,0,105.0,157.0,19,1
449.0,13.0,27.0,2,0,0,2,0,0,146.0,27.0,19,1
452.0,0.0,8.0,2,2,0,2,1,0,61.0,6.0,3,1
596.0,24.0,29.0,2,2,0,2,1,1,60.0,27.0,19,1
596.0,2.0,7.0,2,2,0,1,1,1,60.0,292.0,19,1
596.0,4.0,8.0,2,2,0,2,0,0,60.0,10.0,19,1
596.0,5.0,8.0,2,2,0,2,0,0,60.0,3.0,8,1
63.0,0.0,12.0,2,0,0,2,0,0,395.0,7.0,19,1
63.0,10.0,13.0,2,0,0,1,0,0,395.0,12.0,19,1
63.0,8.0,13.0,2,0,0,2,1,1,395.0,44.0,19,1
700.0,0.0,6.0,0,1,0,2,1,1,2.0,68.0,19,1
72.0,8.0,19.0,2,0,0,1,0,0,329.0,16.0,19,1
727.0,0.0,2.0,0,1,0,2,1,1,2.0,345.0,1,1
74.0,6.0,38.0,2,0,0,1,0,0,327.0,16.0,19,1
76.0,4.0,7.0,2,2,0,1,0,0,387.0,16.0,19,1
76.0,3.0,6.0,2,1,0,2,1,1,333.0,22.0,19,1
764.0,8.0,11.0,0,1,0,0,1,1,43.0,96.0,19,1
79.0,10.0,14.0,2,2,0,1,0,0,322.0,32.0,19,1
803.0,0.0,25.0,0,1,0,2,1,1,107.0,162.0,19,1
82.0,16.0,26.0,2,0,0,2,0,0,359.0,151.0,19,1
82.0,3.0,18.0,2,0,0,2,1,1,359.0,377.0,19,1
83.0,9.0,12.0,2,0,0,1,0,0,375.0,16.0,19,1
85.0,13.0,19.0,2,1,0,1,0,0,350.0,16.0,19,1
86.0,6.0,12.0,2,0,0,1,0,0,362.0,16.0,19,1
87.0,1.0,6.0,2,1,0,2,1,1,333.0,22.0,19,1
88.0,12.0,14.0,2,0,0,1,0,0,381.0,32.0,19,1
89.0,27.0,38.0,2,0,0,1,0,0,353.0,16.0,19,1
